timestamp,azimuth,elevation,range,doppler,voltage,temp
23:13:37,52.37,-37.64,8452.68,796,8.27,33
23:13:37,52.38,-37.65,8455.28,1157,7.43,36
23:13:38,52.39,-37.67,8457.89,-1866,7.15,25
23:13:38,52.40,-37.68,8460.51,-1531,7.15,20
23:13:39,52.41,-37.70,8463.10,-1781,7.640000000000001,31
23:13:39,52.42,-37.72,8465.76,564,7.5200000000000005,31
23:13:40,52.43,-37.73,8468.25,-381,8.35,25
23:13:40,52.44,-37.75,8470.87,-360,7.8100000000000005,33
23:13:41,52.45,-37.76,8473.48,339,8.21,31
23:13:41,52.46,-37.78,8476.06,806,7.6000000000000005,32
23:13:42,52.47,-37.79,8478.65,108,7.53,27
23:13:42,52.48,-37.81,8481.23,-1725,7.68,27
23:13:43,52.49,-37.83,8483.83,725,7.76,21
23:13:43,52.49,-37.84,8486.40,84,7.12,32
23:13:44,52.50,-37.86,8488.98,536,7.94,20
23:13:44,52.51,-37.87,8491.59,-1331,8.3,24
23:13:45,52.52,-37.89,8494.18,-1576,8.0,33
23:13:45,52.53,-37.91,8496.75,-413,7.36,30
23:13:46,52.54,-37.92,8499.35,-310,8.21,25
23:13:46,52.55,-37.94,8501.96,1579,7.97,24
23:13:47,52.56,-37.95,8504.52,1512,7.51,32
23:13:47,52.57,-37.97,8507.10,1145,8.18,39
23:13:48,52.58,-37.99,8509.71,-228,8.13,37
23:13:48,52.59,-38.00,8512.30,515,7.7700000000000005,24
23:13:49,52.60,-38.02,8514.87,1552,7.58,33
23:13:49,52.61,-38.03,8517.46,-1444,8.18,21
23:13:50,52.62,-38.05,8520.06,49,7.87,24
23:14:10,53.03,-38.71,8627.22,-1634,7.17,30
23:14:11,53.04,-38.73,8630.31,1728,7.37,20
23:14:12,53.05,-38.74,8632.90,960,7.57,22
23:14:12,53.06,-38.76,8635.42,-560,8.23,38
23:14:13,53.07,-38.77,8637.98,-675,7.51,25
23:14:13,53.08,-38.79,8640.52,788,7.25,21
23:14:14,53.09,-38.81,8643.09,-78,7.67,26
23:14:14,53.10,-38.82,8645.64,-1376,7.5200000000000005,27
23:14:15,53.11,-38.84,8648.19,-243,7.18,22
23:14:15,53.12,-38.85,8650.78,1497,7.17,26
23:14:16,53.13,-38.87,8653.31,-1647,7.37,39
23:14:16,53.14,-38.89,8655.84,-1854,7.48,30
23:14:17,53.15,-38.90,8658.40,1366,7.390000000000001,36
23:14:17,53.16,-38.92,8660.95,-697,7.79,38
23:14:18,53.17,-38.93,8663.58,-342,7.82,29
23:14:18,53.18,-38.95,8666.06,482,8.03,29
23:14:19,53.19,-38.96,8668.66,1227,7.3100000000000005,20
23:14:19,53.20,-38.98,8671.15,-1437,7.84,34
23:14:20,53.21,-39.00,8673.70,1100,7.86,29
23:14:20,53.22,-39.01,8676.25,-806,7.0600000000000005,28
23:14:21,53.23,-39.03,8678.79,-1147,7.37,31
23:14:21,53.24,-39.04,8681.34,336,7.3500000000000005,31
23:14:22,53.25,-39.06,8683.93,-486,8.24,34
23:14:22,53.26,-39.07,8686.43,-1328,7.73,20
23:14:23,53.27,-39.09,8689.00,1563,7.59,33
23:14:23,53.28,-39.11,8691.53,-626,7.97,23
23:16:32,55.81,-43.16,9327.89,-1697,8.290000000000001,35
23:16:33,55.83,-43.18,9331.30,1100,7.69,30
23:16:33,55.84,-43.20,9333.67,933,7.3500000000000005,25
23:16:34,55.85,-43.21,9336.03,920,8.33,36
23:16:34,55.86,-43.23,9338.40,1778,8.23,26
23:16:35,55.87,-43.24,9340.78,-1390,7.0600000000000005,26
23:16:35,55.88,-43.26,9343.23,-1945,8.02,27
23:16:36,55.89,-43.27,9345.54,-1367,7.41,36
23:16:36,55.90,-43.29,9347.95,1060,7.3100000000000005,25
23:16:37,55.91,-43.31,9350.33,605,7.11,25
23:16:37,55.92,-43.32,9352.76,482,8.14,34
23:16:38,55.93,-43.34,9355.11,-60,7.3,26
23:16:38,55.94,-43.35,9357.48,152,7.67,32
23:16:39,55.95,-43.37,9359.82,1006,8.03,38
23:16:39,55.96,-43.38,9362.21,-772,7.67,26
23:16:40,55.97,-43.40,9364.57,1951,8.05,21
23:16:40,55.98,-43.42,9366.94,697,8.32,35
23:16:41,55.99,-43.43,9369.36,1498,7.84,32
23:16:41,56.00,-43.45,9371.74,1220,7.4,25
23:16:42,56.01,-43.46,9374.08,517,7.38,29
23:16:42,56.02,-43.48,9376.43,-1635,7.3100000000000005,27
23:16:43,56.03,-43.49,9378.81,1584,7.53,21
23:16:43,56.04,-43.51,9381.17,1743,7.55,33
23:16:44,56.05,-43.52,9383.57,-1642,7.66,23
23:16:44,56.06,-43.54,9385.96,725,7.83,31
23:16:45,56.07,-43.56,9388.33,32,7.38,29
23:16:45,56.08,-43.57,9390.66,-906,7.24,37
23:16:46,56.09,-43.59,9393.02,-707,8.39,37
23:16:46,56.10,-43.60,9395.45,668,8.19,27
23:16:47,56.11,-43.62,9397.76,1651,7.930000000000001,24
23:16:47,56.12,-43.63,9400.11,-690,7.54,30
23:16:48,56.13,-43.65,9402.53,-1375,8.35,35
23:16:48,56.14,-43.66,9404.87,-1039,7.4,33
23:16:49,56.15,-43.68,9407.22,1442,7.1000000000000005,35
23:16:49,56.16,-43.70,9409.64,121,7.24,37
23:16:50,56.17,-43.71,9412.00,638,8.1,26
23:16:50,56.18,-43.73,9414.35,-1729,7.47,26
23:16:51,56.19,-43.74,9416.69,-1956,7.8,29
23:16:51,56.20,-43.76,9419.06,1093,7.38,26
23:16:52,56.21,-43.77,9421.40,-936,8.370000000000001,26
23:16:52,56.22,-43.79,9423.76,-1585,7.48,33
23:16:53,56.23,-43.81,9426.10,594,7.95,22
23:16:53,56.24,-43.82,9428.52,456,7.78,38
23:16:54,56.25,-43.84,9430.81,-1935,8.21,20
23:16:54,56.26,-43.85,9433.21,-1394,8.33,25
23:16:55,56.27,-43.87,9435.53,-712,8.13,26
23:16:55,56.28,-43.88,9437.95,795,7.3500000000000005,31
23:16:56,56.29,-43.90,9440.29,-708,7.86,21
23:16:56,56.30,-43.91,9442.65,-1298,7.51,35
23:16:57,56.31,-43.93,9445.00,1347,7.13,26
23:16:57,56.32,-43.95,9447.36,-778,7.82,20
23:16:58,56.33,-43.96,9449.69,1035,7.83,37
23:16:58,56.34,-43.98,9452.03,-922,7.96,22
23:16:59,56.35,-43.99,9454.36,860,7.46,34
23:16:59,56.36,-44.01,9456.69,-763,7.49,28
23:17:00,56.37,-44.02,9459.10,-1050,7.94,20
23:17:00,56.38,-44.04,9461.45,-1545,7.19,36
23:17:01,56.39,-44.05,9463.74,-1394,7.03,39
23:17:01,56.40,-44.07,9466.11,-1920,8.38,37
23:17:02,56.41,-44.09,9468.43,-35,8.31,27
23:17:02,56.42,-44.10,9470.78,740,7.66,30
23:17:03,56.43,-44.12,9473.17,219,8.03,38
23:17:03,56.44,-44.13,9475.52,-946,8.16,31
23:17:04,56.45,-44.15,9477.84,-1207,8.34,23
23:17:04,56.46,-44.16,9480.17,-807,8.21,36
23:17:05,56.47,-44.18,9482.58,1986,8.15,28
23:17:05,56.48,-44.19,9484.84,613,7.15,34
23:17:06,56.49,-44.21,9487.22,-49,7.53,33
23:17:06,56.50,-44.23,9489.55,-1308,8.32,31
23:17:07,56.51,-44.24,9491.87,-1264,7.390000000000001,32
23:17:07,56.52,-44.26,9494.26,-684,7.75,30
23:17:08,56.53,-44.27,9496.59,125,7.07,35
23:17:08,56.54,-44.29,9498.94,-456,7.8,23
23:17:09,56.55,-44.30,9501.24,-826,7.65,38
23:17:09,56.56,-44.32,9503.57,1343,7.75,35
23:17:10,56.57,-44.33,9505.95,-1151,7.2700000000000005,22
23:17:10,56.58,-44.35,9508.30,1292,7.33,37
23:17:11,56.59,-44.37,9510.62,-1226,7.38,35
23:17:11,56.60,-44.38,9512.94,1568,7.9,21
23:17:12,56.61,-44.40,9515.26,373,7.96,31
23:17:12,56.62,-44.41,9517.63,-552,7.69,38
23:17:13,56.63,-44.43,9519.96,1431,7.44,24
23:17:13,56.64,-44.44,9522.27,1278,7.07,39
23:17:14,56.65,-44.46,9524.63,-1998,8.32,30
23:17:14,56.66,-44.47,9526.95,1649,8.18,39
23:17:15,56.67,-44.49,9529.27,1595,7.79,25
23:17:15,56.68,-44.51,9531.59,1193,8.18,29
23:17:16,56.69,-44.52,9533.89,-1319,7.640000000000001,20
23:17:17,56.71,-44.56,9540.11,1997,7.9,38
23:17:18,56.73,-44.59,9544.79,826,7.32,31
23:17:19,56.75,-44.61,9547.41,-1913,7.8500000000000005,21
23:17:19,56.75,-44.62,9548.38,-1681,7.9,35
23:17:19,56.76,-44.63,9550.18,-1867,7.7700000000000005,34
23:17:20,56.77,-44.66,9554.03,1212,8.07,20
23:17:21,56.79,-44.69,9558.71,-928,7.26,24
23:17:22,56.81,-44.72,9563.35,-1638,7.78,32
23:17:23,56.82,-44.73,9565.59,1753,7.5200000000000005,28
23:17:23,56.83,-44.74,9566.52,-222,8.34,34
23:17:23,56.84,-44.75,9568.75,-1013,7.91,36
23:17:24,56.85,-44.77,9571.10,-1958,7.4,33
23:17:24,56.86,-44.79,9573.50,-204,7.83,25
23:17:25,56.87,-44.80,9575.76,1753,7.29,31
23:17:25,56.88,-44.82,9578.06,-1821,7.8500000000000005,22
23:17:26,56.89,-44.83,9580.31,-376,8.22,29
23:17:26,56.90,-44.85,9582.70,375,7.23,29
23:17:27,56.91,-44.86,9584.94,408,8.35,25
23:17:27,56.92,-44.88,9587.26,-858,8.28,37
23:17:28,56.93,-44.89,9589.63,-404,8.33,21
23:17:28,56.94,-44.91,9591.93,1457,7.59,27
23:17:29,56.95,-44.93,9594.19,910,7.72,28
23:17:29,56.96,-44.94,9596.53,-428,7.91,37
23:17:30,56.97,-44.96,9598.85,891,7.25,38
23:17:30,56.98,-44.97,9601.13,345,8.19,20
23:17:31,56.99,-44.99,9603.43,476,7.0,38
23:17:31,57.00,-45.00,9605.87,1019,7.96,25
23:17:32,57.01,-45.02,9608.04,30,7.96,22
23:17:32,57.02,-45.03,9610.39,-1008,8.32,38
23:17:33,57.03,-45.05,9612.66,1433,8.23,32
23:17:33,57.04,-45.07,9614.96,-970,8.21,22
23:17:34,57.05,-45.08,9617.32,-1361,7.6000000000000005,20
23:17:34,57.06,-45.10,9619.61,1268,7.32,24
