timestamp,azimuth,elevation,range,doppler,voltage,temp
16:27:15,215.00,-2.45,2645.54,-1203,7.1000000000000005,25
16:27:16,214.93,-2.46,2646.95,-810,7.38,26
16:27:16,214.85,-2.47,2648.35,324,7.4,24
16:27:17,214.77,-2.49,2649.77,1186,8.0,31
16:27:18,214.69,-2.50,2651.24,535,7.29,20
16:27:18,214.61,-2.51,2652.66,439,7.13,35
16:27:19,214.53,-2.52,2654.11,-661,7.79,32
16:27:19,214.45,-2.53,2655.58,1228,7.09,39
16:27:20,214.37,-2.54,2657.05,1533,7.87,35
16:27:20,214.29,-2.56,2658.58,232,7.5200000000000005,32
16:27:21,214.21,-2.57,2660.05,755,8.02,30
16:27:21,214.14,-2.58,2661.53,474,7.8,34
16:27:22,214.06,-2.59,2662.96,1738,7.79,21
16:27:22,213.98,-2.60,2664.43,-1420,7.7700000000000005,24
16:27:23,213.90,-2.62,2665.94,-1401,7.96,35
16:27:23,213.83,-2.63,2667.40,-420,7.48,21
16:27:24,213.75,-2.64,2668.89,-1228,7.38,21
16:27:25,213.67,-2.65,2670.36,1102,7.96,30
16:27:25,213.59,-2.66,2671.85,-567,7.7,30
16:27:26,213.51,-2.68,2673.51,846,7.29,20
16:27:26,213.43,-2.69,2675.03,-1533,7.92,20
16:27:27,213.35,-2.70,2676.61,-550,7.84,38
16:27:27,213.27,-2.72,2678.13,-210,7.49,33
16:27:28,213.19,-2.73,2679.72,-1430,7.15,31
16:27:28,213.11,-2.74,2681.30,1106,7.16,27
16:27:29,213.04,-2.75,2682.79,651,7.21,31
16:27:30,212.96,-2.77,2684.39,-358,7.83,37
16:27:30,212.88,-2.78,2685.97,-1025,7.4,29
16:27:31,212.80,-2.79,2687.56,1641,8.370000000000001,36
16:27:31,212.72,-2.80,2689.16,-736,7.88,35
16:27:32,212.64,-2.82,2690.76,-1975,8.17,23
16:27:32,212.56,-2.83,2692.35,-852,7.58,32
16:27:33,212.47,-2.85,2694.27,-876,7.38,24
16:27:33,212.39,-2.86,2695.82,1119,8.36,26
16:27:34,212.31,-2.87,2697.45,-886,7.38,25
16:27:35,212.24,-2.88,2699.02,-1163,8.11,35
16:27:35,212.16,-2.90,2700.60,-220,7.5,37
16:27:36,212.08,-2.91,2702.24,-597,7.3100000000000005,36
16:27:36,212.01,-2.92,2703.84,1479,7.5200000000000005,35
16:27:37,211.93,-2.93,2705.49,-133,7.19,32
16:27:37,211.85,-2.95,2707.09,432,7.98,24
16:27:38,211.78,-2.96,2708.66,-421,7.45,26
16:27:38,211.70,-2.97,2710.33,178,7.37,32
16:27:39,211.62,-2.99,2711.90,-453,7.25,25
16:27:39,211.55,-3.00,2713.50,817,7.17,23
16:27:40,211.48,-3.01,2715.07,1707,7.79,20
16:27:41,211.40,-3.02,2716.72,553,7.99,28
16:27:41,211.32,-3.04,2718.38,618,8.39,31
16:27:42,211.25,-3.05,2719.95,1487,7.57,30
16:27:42,211.18,-3.06,2721.57,-206,7.4,24
16:27:43,211.10,-3.08,2723.28,-801,7.1000000000000005,26
16:27:43,211.02,-3.09,2724.93,-1384,7.390000000000001,38
16:27:44,210.95,-3.10,2726.54,-1300,7.67,37
16:27:44,210.87,-3.12,2728.23,-610,8.22,29
16:27:45,210.80,-3.13,2729.90,-1886,8.21,24
16:27:45,210.72,-3.14,2731.52,1259,8.120000000000001,38
16:27:46,210.65,-3.16,2733.18,-1408,7.37,30
16:27:46,210.57,-3.17,2734.90,-1530,8.21,27
16:27:47,210.50,-3.18,2736.55,-1768,7.640000000000001,28
16:27:48,210.42,-3.20,2738.30,-689,8.39,30
16:27:48,210.34,-3.21,2740.05,152,7.2700000000000005,23
16:27:49,210.27,-3.22,2741.71,-1461,7.09,37
16:27:49,210.20,-3.24,2743.40,695,7.140000000000001,31
16:27:50,210.12,-3.25,2745.16,42,8.14,26
16:27:50,210.04,-3.26,2746.93,-845,8.25,39
16:27:51,209.97,-3.28,2748.71,-402,7.51,25
16:27:51,209.89,-3.29,2750.41,1720,7.03,23
16:27:52,209.82,-3.30,2752.13,425,8.02,31
16:27:53,209.74,-3.32,2753.98,-676,7.83,23
16:27:53,209.66,-3.33,2755.72,1580,7.0,39
16:27:54,209.59,-3.35,2757.44,1198,7.84,30
16:27:54,209.52,-3.36,2759.14,1142,7.8100000000000005,39
16:27:55,209.45,-3.37,2760.87,-1557,7.66,25
16:27:55,209.37,-3.39,2762.57,312,7.46,37
16:27:56,209.30,-3.40,2764.29,1181,7.78,39
16:27:56,209.23,-3.41,2766.03,-821,7.87,37
16:27:57,209.16,-3.43,2767.79,-433,8.32,37
16:27:57,209.08,-3.44,2769.59,93,8.06,34
16:27:58,209.01,-3.46,2771.40,1888,7.1000000000000005,30
16:27:59,208.93,-3.47,2773.27,-1373,7.68,22
16:27:59,208.85,-3.48,2775.11,959,8.21,25
16:28:00,208.78,-3.50,2776.89,1775,8.14,38
16:28:00,208.71,-3.51,2778.63,540,7.34,32
16:28:01,208.63,-3.53,2780.42,256,7.82,22
16:28:01,208.56,-3.54,2782.23,1058,8.05,22
16:28:02,208.49,-3.55,2783.98,-128,7.0600000000000005,29
16:28:02,208.42,-3.57,2785.83,427,8.06,28
16:28:03,208.34,-3.58,2787.66,-1603,7.62,22
16:28:04,208.27,-3.60,2789.42,1562,8.23,34
16:28:04,208.20,-3.61,2791.29,324,7.73,39
16:28:05,208.13,-3.62,2793.05,973,7.86,23
16:28:05,208.05,-3.64,2794.89,-991,7.65,24
16:28:06,207.98,-3.65,2796.69,-1840,7.42,39
16:28:06,207.91,-3.67,2798.46,632,7.28,21
16:28:07,207.84,-3.68,2800.30,-356,7.32,39
16:28:07,207.77,-3.70,2802.17,1811,7.91,31
16:28:08,207.70,-3.71,2803.93,-147,8.24,32
16:28:08,207.62,-3.72,2805.84,-794,7.5200000000000005,23
16:28:09,207.55,-3.74,2807.71,-924,7.51,33
16:28:10,207.48,-3.75,2809.61,1671,7.58,29
16:28:10,207.41,-3.77,2811.51,1972,7.44,28
16:28:11,207.33,-3.78,2813.44,-586,7.22,24
16:28:11,207.26,-3.80,2815.35,-1701,7.26,22
16:28:12,207.19,-3.81,2817.17,-1593,7.9,31
16:28:12,207.12,-3.83,2819.00,663,7.5,26
16:28:13,207.05,-3.84,2820.85,-945,7.0600000000000005,29
16:28:13,206.98,-3.85,2822.75,1658,7.3,21
16:28:14,206.91,-3.87,2824.66,69,7.9,35
16:28:14,206.83,-3.88,2826.60,1468,7.76,27
16:28:15,206.76,-3.90,2828.53,-1608,7.3,22
16:28:16,206.69,-3.91,2830.33,1541,8.32,26
16:28:16,206.63,-3.93,2832.17,1784,8.23,30
16:28:17,206.56,-3.94,2834.00,-865,7.72,20
16:28:17,206.49,-3.96,2835.96,-575,7.87,23
16:28:18,206.42,-3.97,2837.77,-447,7.12,35
16:28:18,206.35,-3.98,2839.63,313,7.47,21
16:28:19,206.28,-4.00,2841.50,-155,8.06,22
16:28:19,206.21,-4.01,2843.37,-1122,7.0200000000000005,39
16:28:20,206.14,-4.03,2845.32,-1342,7.75,28
16:28:20,206.07,-4.04,2847.33,1649,8.1,35
16:28:21,206.00,-4.06,2849.23,-399,7.46,31
16:28:21,205.93,-4.07,2851.10,963,7.17,35
16:28:22,205.87,-4.09,2853.00,908,8.38,25
16:28:23,205.80,-4.10,2854.95,1304,7.26,27
16:28:23,205.73,-4.12,2856.91,1063,7.25,34
16:28:24,205.66,-4.13,2858.84,-543,7.94,30
16:28:24,205.59,-4.15,2860.73,525,7.96,34
16:28:25,205.52,-4.16,2862.64,1303,7.83,29
16:28:25,205.45,-4.18,2864.65,554,7.97,33
16:28:26,205.39,-4.19,2866.56,696,7.69,31
16:28:26,205.32,-4.21,2868.55,-194,8.35,20
16:28:27,205.25,-4.22,2870.50,50,7.36,24
16:28:27,205.18,-4.23,2872.45,1908,7.3500000000000005,20
16:28:28,205.11,-4.25,2874.39,-1570,7.04,35
16:28:29,205.05,-4.26,2876.34,652,7.91,24
16:28:29,204.98,-4.28,2878.33,390,7.58,33
16:28:30,204.91,-4.29,2880.24,135,7.79,24
16:28:30,204.84,-4.31,2882.21,-1892,7.17,21
16:28:31,204.77,-4.32,2884.26,1848,8.22,24
16:28:31,204.70,-4.34,2886.44,1438,7.21,37
16:28:32,204.63,-4.36,2888.41,796,7.87,22
16:28:32,204.56,-4.37,2890.39,1256,7.26,26
16:28:33,204.50,-4.39,2892.33,130,7.58,33
16:28:33,204.43,-4.40,2894.27,-128,7.08,28
16:28:34,204.37,-4.42,2896.29,1501,8.11,37
16:28:35,204.30,-4.43,2898.34,1288,7.54,30
16:28:35,204.23,-4.45,2900.40,337,7.96,23
16:28:36,204.16,-4.46,2902.42,1904,7.43,22
16:28:36,204.10,-4.48,2904.42,-127,7.26,22
16:28:37,204.03,-4.49,2906.39,-554,7.37,29
16:28:37,203.97,-4.51,2908.34,-728,7.11,30
16:28:38,203.90,-4.52,2910.27,1466,8.01,33
16:28:38,203.84,-4.54,2912.29,471,8.01,38
16:28:39,203.77,-4.55,2914.38,1462,7.67,21
16:28:39,203.70,-4.57,2916.35,-1143,8.31,28
16:28:40,203.64,-4.58,2918.36,123,7.83,33
16:28:41,203.57,-4.60,2920.44,-1283,8.370000000000001,38
16:28:41,203.50,-4.61,2922.50,-562,8.120000000000001,20
16:28:42,203.44,-4.63,2924.58,396,7.7700000000000005,25
16:28:42,203.37,-4.64,2926.71,699,7.69,25
16:28:43,203.31,-4.66,2928.72,-863,8.11,22
16:28:43,203.24,-4.67,2930.74,1840,7.65,37
16:28:44,203.17,-4.69,2932.86,132,7.3,23
16:28:44,203.11,-4.71,2934.92,1965,7.19,25
16:28:45,203.04,-4.72,2937.00,-1456,7.28,23
16:28:45,202.98,-4.74,2939.05,1541,7.3100000000000005,28
16:28:46,202.91,-4.75,2941.08,253,7.78,20
16:28:47,202.85,-4.77,2943.16,1286,7.78,23
16:28:47,202.78,-4.78,2945.25,-423,7.53,21
16:28:48,202.72,-4.80,2947.33,578,7.79,34
16:28:48,202.65,-4.81,2949.44,-1768,7.390000000000001,27
16:28:49,202.59,-4.83,2951.50,1521,7.65,37
16:28:49,202.52,-4.84,2953.58,-1851,7.43,22
16:28:50,202.46,-4.86,2955.70,-206,7.640000000000001,31
16:28:50,202.40,-4.88,2957.75,85,7.08,30
16:28:51,202.33,-4.89,2959.84,822,8.15,30
16:28:51,202.27,-4.91,2961.91,-1065,7.0600000000000005,32
16:28:52,202.21,-4.92,2963.98,-961,7.48,38
16:28:53,202.13,-4.94,2966.58,-48,7.08,33
16:28:53,202.06,-4.96,2968.88,212,8.19,36
16:28:54,201.99,-4.97,2971.00,784,7.15,31
16:28:54,201.93,-4.99,2973.13,-420,7.48,38
16:28:55,201.86,-5.01,2975.36,-193,8.02,31
16:28:55,201.80,-5.02,2977.56,1612,8.16,39
16:28:56,201.73,-5.04,2979.68,-1871,7.25,34
16:28:56,201.67,-5.05,2981.78,1636,7.54,23
16:28:57,201.61,-5.07,2983.92,-824,7.96,21
16:28:58,201.54,-5.08,2986.05,1403,7.45,34
16:28:58,201.48,-5.10,2988.18,-58,7.24,31
16:28:59,201.42,-5.12,2990.34,-165,7.43,23
16:28:59,201.35,-5.13,2992.51,686,7.5200000000000005,27
16:29:00,201.29,-5.15,2994.74,-2,7.5200000000000005,30
16:29:00,201.23,-5.16,2996.87,-1095,7.25,38
16:29:01,201.16,-5.18,2999.00,1183,8.24,29
16:29:01,201.10,-5.20,3001.18,-1169,7.58,27
16:29:02,201.04,-5.21,3003.36,1892,7.99,24
16:29:03,200.97,-5.23,3005.56,-1488,7.36,34
16:29:03,200.91,-5.24,3007.69,1161,7.37,20
16:29:04,200.85,-5.26,3009.92,666,7.36,20
16:29:04,200.78,-5.28,3012.25,-180,7.3,24
16:29:05,200.72,-5.29,3014.39,1604,7.3,21
16:29:05,200.66,-5.31,3016.60,-1435,7.76,39
16:29:06,200.59,-5.32,3018.82,1698,7.55,38
16:29:06,200.53,-5.34,3020.94,-1925,7.98,36
16:29:07,200.47,-5.36,3023.09,-445,8.16,27
16:29:07,200.41,-5.37,3025.30,-1003,7.21,25
16:29:08,200.35,-5.39,3027.48,-206,7.47,37
16:29:09,200.29,-5.40,3029.66,-542,8.09,35
16:29:09,200.23,-5.42,3031.91,-1969,7.1000000000000005,33
16:29:10,200.17,-5.44,3034.08,-390,7.4,28
16:29:10,200.10,-5.45,3036.27,1233,7.83,34
16:29:11,200.04,-5.47,3038.48,1749,7.65,36
16:29:11,199.98,-5.48,3040.69,-1915,7.86,33
16:29:12,199.92,-5.50,3042.94,-1661,8.19,21
16:29:12,199.86,-5.52,3045.13,750,7.78,22
16:29:13,199.80,-5.53,3047.36,-728,8.24,37
16:29:13,199.74,-5.55,3049.58,-357,7.49,37
16:29:14,199.68,-5.57,3051.83,1965,7.0600000000000005,26
16:29:14,199.62,-5.58,3053.97,1795,7.8500000000000005,34
16:29:15,199.56,-5.60,3056.23,667,7.12,27
16:29:16,199.50,-5.61,3058.42,-304,7.8100000000000005,22
16:29:16,199.43,-5.63,3060.80,-275,8.02,32
16:29:17,199.38,-5.65,3062.96,-655,7.29,29
16:29:17,199.32,-5.66,3065.17,-936,8.14,23
16:29:18,199.25,-5.68,3067.61,-731,7.54,37
16:29:19,199.16,-5.70,3070.84,-315,8.27,33
16:29:21,198.95,-5.76,3078.98,1417,7.15,35
16:29:21,198.89,-5.78,3081.22,659,8.11,36
16:29:22,198.83,-5.79,3083.45,1774,7.42,29
16:29:22,198.77,-5.81,3085.71,382,8.1,20
16:29:23,198.71,-5.83,3087.98,-712,8.2,33
16:29:23,198.65,-5.84,3090.21,-617,8.34,25
16:29:24,198.60,-5.86,3092.43,756,7.0,23
16:29:24,198.54,-5.87,3094.64,412,7.73,30
16:29:25,198.48,-5.89,3096.85,-794,7.95,29
16:29:25,198.42,-5.91,3099.13,-195,8.07,26
16:29:26,198.36,-5.92,3101.39,-927,7.97,30
16:29:26,198.30,-5.94,3103.73,148,7.640000000000001,20
16:29:27,198.25,-5.95,3105.92,-1691,7.63,24
16:29:28,198.19,-5.97,3108.25,-1771,7.94,32
16:29:28,198.13,-5.99,3110.46,1265,8.17,21
16:29:29,198.08,-6.00,3112.69,719,7.67,39
16:29:29,198.02,-6.02,3114.93,-1126,7.04,39
16:29:30,197.96,-6.04,3117.20,334,7.53,39
16:29:30,197.90,-6.05,3119.45,1838,7.87,37
16:29:31,197.84,-6.07,3121.82,-729,7.2,27
16:29:31,197.79,-6.08,3124.04,1265,7.38,32
16:29:32,197.73,-6.10,3126.31,-390,8.09,22
16:29:32,197.68,-6.12,3128.55,1580,7.55,39
16:29:33,197.62,-6.13,3130.84,-333,7.5600000000000005,21
16:29:33,197.56,-6.15,3133.10,-815,8.27,22
16:29:34,197.51,-6.17,3135.38,-652,7.26,24
16:29:35,197.45,-6.18,3137.74,-1298,8.2,32
16:29:35,197.39,-6.20,3140.04,-1932,7.62,36
16:29:36,197.34,-6.21,3142.29,1801,8.28,25
16:29:36,197.28,-6.23,3144.73,-899,8.290000000000001,20
16:29:37,197.22,-6.25,3146.99,-1411,7.15,21
16:29:37,197.16,-6.26,3149.26,-508,7.37,22
16:29:38,197.11,-6.28,3151.57,-536,8.3,28
16:29:38,197.05,-6.30,3154.14,-859,7.79,27
16:29:39,196.99,-6.31,3156.41,277,8.28,29
16:29:39,196.94,-6.33,3158.68,1447,7.92,32
16:29:40,196.88,-6.35,3160.95,-1057,7.55,22
16:29:40,196.82,-6.36,3163.32,-44,8.27,23
16:29:41,196.77,-6.38,3165.66,-968,8.3,21
16:29:42,196.71,-6.40,3168.01,612,7.8,31
16:29:42,196.66,-6.41,3170.27,-1775,7.62,29
16:29:43,196.60,-6.43,3172.57,90,7.08,32
16:29:43,196.53,-6.45,3175.65,1963,7.67,32
16:29:44,196.42,-6.48,3180.10,1332,7.24,21
16:29:45,196.35,-6.50,3183.21,1710,7.94,25
16:29:46,196.28,-6.52,3186.05,-1332,8.23,22
16:29:46,196.22,-6.54,3188.68,-1507,8.13,36
16:29:47,196.16,-6.56,3191.26,1807,8.11,21
16:29:47,196.10,-6.58,3193.72,-1830,7.07,32
16:29:48,196.05,-6.59,3196.13,829,7.33,35
16:29:49,195.99,-6.61,3198.62,-1895,7.23,33
16:29:49,195.93,-6.63,3201.06,418,7.44,25
16:29:50,195.88,-6.65,3203.54,471,7.46,22
16:29:50,195.81,-6.67,3206.54,-1152,7.45,39
16:29:51,195.75,-6.68,3209.00,-241,7.930000000000001,38
16:29:51,195.69,-6.70,3211.42,-1132,7.3100000000000005,30
16:29:52,195.64,-6.72,3213.80,-1458,7.2700000000000005,24
16:29:53,195.59,-6.73,3216.16,-1283,7.99,39
16:29:53,195.53,-6.75,3218.66,557,7.95,38
16:29:54,195.48,-6.77,3221.00,-1632,8.040000000000001,30
16:29:54,195.42,-6.79,3223.38,-1085,8.17,32
16:29:55,195.37,-6.80,3225.81,1767,7.5600000000000005,37
16:29:55,195.31,-6.82,3228.20,1586,7.57,30
16:29:56,195.26,-6.84,3230.64,1036,7.03,21
16:29:56,195.20,-6.85,3233.07,699,8.3,28
16:29:57,195.15,-6.87,3235.48,-126,8.32,22
16:29:57,195.10,-6.89,3237.85,321,7.11,27
16:29:58,195.04,-6.90,3240.33,-213,7.91,22
16:29:59,194.99,-6.92,3242.77,913,7.95,28
